--------- beginning of events
07-16 19:30:16.470  1130  1130 I auditd  : Multiple same specifications for miui.mqsas.MQSService.
07-16 19:30:23.635  2633  2633 I thermal_changed: [cpu-ccw-0,0,53.000000,0,0]
07-16 19:30:23.635  2633  2633 I thermal_changed: [cpu-top,0,48.000000,0,0]
07-16 19:30:23.635  2633  2633 I thermal_changed: [media2-ss-0,11,53.000000,0,0]
07-16 19:30:23.635  2633  2633 I thermal_changed: [media1-ss-0,11,48.000000,0,0]
07-16 19:30:23.635  2633  2633 I thermal_changed: [media1-dp-0,11,45.000000,0,0]
07-16 19:30:23.636  2633  2633 I thermal_changed: [npu-crg,9,60.000000,0,0]
07-16 19:30:23.636  2633  2633 I thermal_changed: [cpu-ccw-1,0,60.000000,0,0]
07-16 19:30:23.636  2633  2633 I thermal_changed: [cpu-6,0,55.000000,0,0]
07-16 19:30:23.636  2633  2633 I thermal_changed: [npu-ss-0,9,49.000000,0,0]
07-16 19:30:23.636  2633  2633 I thermal_changed: [npu-ss-1,9,47.000000,0,0]
07-16 19:30:23.636  2633  2633 I thermal_changed: [npu-ss-2,9,51.000000,0,0]
07-16 19:30:23.636  2633  2633 I thermal_changed: [gpu-crg,1,52.000000,0,0]
07-16 19:30:23.636  2633  2633 I thermal_changed: [peri-ss,-1,55.000000,0,0]
07-16 19:30:23.636  2633  2633 I thermal_changed: [gpu-ss-0,1,42.000000,0,0]
07-16 19:30:23.636  2633  2633 I thermal_changed: [gpu-ss-1,1,44.000000,0,0]
07-16 19:30:23.636  2633  2633 I thermal_changed: [gpu-ss-2,1,49.000000,0,0]
07-16 19:30:23.636  2633  2633 I thermal_changed: [gpu-ss-3,1,44.000000,0,0]
07-16 19:30:23.636  2633  2633 I thermal_changed: [soc-thermal,-1,71.000000,0,0]
07-16 19:30:23.636  2633  2633 I thermal_changed: [cpub-pause,-1,71.000000,0,0]
07-16 19:30:23.636  2633  2633 I thermal_changed: [soc-hp,-1,71.000000,0,0]
07-16 19:30:23.636  2633  2633 I thermal_changed: [shell-thermal,-1,35.000000,0,0]
07-16 19:30:23.636  2633  2633 I thermal_changed: [soc-lowtemp,13,42.000000,0,0]
07-16 19:30:23.636  2633  2633 I thermal_changed: [npu-ss-max,-1,60.000000,0,0]
07-16 19:30:23.636  2633  2633 I thermal_changed: [gpu-ss-max,-1,52.000000,0,0]
07-16 19:30:23.636  2633  2633 I thermal_changed: [quiet_therm,3,29.874001,0,0]
07-16 19:30:23.636  2633  2633 I thermal_changed: [cpu_therm,-1,41.153000,0,0]
07-16 19:30:23.636  2633  2633 I thermal_changed: [charger_therm,-1,31.028999,0,0]
07-16 19:30:23.636  2633  2633 I thermal_changed: [wifi_therm,-1,29.874001,0,0]
07-16 19:30:23.636  2633  2633 I thermal_changed: [flash_therm,-1,29.364000,0,0]
07-16 19:30:23.636  2633  2633 I thermal_changed: [display_therm,-1,27.753000,0,0]
07-16 19:30:23.636  2633  2633 I thermal_changed: [wireless_therm,-1,30.201000,0,0]
07-16 19:30:23.636  2633  2633 I thermal_changed: [conn_therm,-1,28.268999,0,0]
07-16 19:30:23.636  2633  2633 I thermal_changed: [battery,-1,29.500000,0,0]
07-16 19:30:23.648  2633  2921 I am_proc_start: [0,3352,10078,com.android.htmlviewer:remote,content provider,{com.android.htmlviewer/com.android.settings.cloud.CloudSettingsProvider}]
07-16 19:30:23.661  2633  3051 I commit_sys_config_file: [log-files,1]
07-16 19:30:23.662  2633  3051 I commit_sys_config_file: [log-files,0]
07-16 19:30:23.663  2633  3051 I commit_sys_config_file: [log-files,0]
07-16 19:30:23.665  2633  3051 I commit_sys_config_file: [log-files,2]
07-16 19:30:23.668  2633  2687 I am_proc_bound: [0,3352,com.android.htmlviewer:remote]
07-16 19:30:23.668  2633  3051 I commit_sys_config_file: [log-files,0]
07-16 19:30:23.668  2633  3051 I commit_sys_config_file: [log-files,0]
07-16 19:30:23.670  2633  3051 I commit_sys_config_file: [log-files,0]
07-16 19:30:23.670  2633  3051 I commit_sys_config_file: [log-files,1]
07-16 19:30:23.672  2633  3051 I commit_sys_config_file: [log-files,1]
07-16 19:30:23.675  2633  3051 I commit_sys_config_file: [log-files,4]
07-16 19:30:23.679  2633  3051 I commit_sys_config_file: [log-files,2]
07-16 19:30:23.680  2633  3051 I commit_sys_config_file: [log-files,0]
07-16 19:30:23.681  2633  3051 I commit_sys_config_file: [log-files,0]
07-16 19:30:23.681  2633  3051 I commit_sys_config_file: [log-files,1]
07-16 19:30:23.682  2633  3051 I commit_sys_config_file: [log-files,0]
07-16 19:30:23.682  2633  3051 I commit_sys_config_file: [log-files,1]
07-16 19:30:23.683  2633  3051 I commit_sys_config_file: [log-files,0]
07-16 19:30:23.683  2633  3051 I commit_sys_config_file: [log-files,0]
07-16 19:30:23.684  2633  3051 I commit_sys_config_file: [log-files,0]
07-16 19:30:23.684  2633  3051 I commit_sys_config_file: [log-files,0]
07-16 19:30:23.685  2633  3051 I commit_sys_config_file: [log-files,1]
07-16 19:30:23.685  2633  3051 I commit_sys_config_file: [log-files,0]
07-16 19:30:23.686  2633  3051 I commit_sys_config_file: [log-files,1]
07-16 19:30:23.688  2633  3051 I commit_sys_config_file: [log-files,1]
07-16 19:30:23.688  2633  3055 I commit_sys_config_file: [settings-2-0,1]
07-16 19:30:23.692  2633  3051 I commit_sys_config_file: [log-files,0]
07-16 19:30:23.693  2633  3123 D TelephonyRegistry: listen oscl: mHasNotifySubscriptionInfoChangedOccurred==false no callback
07-16 19:30:23.693  2633  3051 I commit_sys_config_file: [log-files,0]
07-16 19:30:23.693  2633  2633 D TelephonyRegistry: listen oscl: mHasNotifySubscriptionInfoChangedOccurred==false no callback
07-16 19:30:23.688  2633  2633 I auditd  : type=1400 audit(0.0:392): avc:  denied  { read } for  comm="system_server" name="u:object_r:vendor_default_prop:s0" dev="tmpfs" ino=501 scontext=u:r:system_server:s0 tcontext=u:object_r:vendor_default_prop:s0 tclass=file permissive=0
07-16 19:30:23.695  2633  2633 I am_uid_running: 10157
07-16 19:30:23.703  2633  2921 I am_proc_start: [0,3386,10157,com.miui.miwallpaper,service,{com.miui.miwallpaper/com.miui.miwallpaper.wallpaperservice.ImageWallpaper}]
07-16 19:30:23.723  2633  3051 I commit_sys_config_file: [log-files,2]
07-16 19:30:23.723  2633  2687 I am_proc_bound: [0,3386,com.miui.miwallpaper]
07-16 19:30:23.724  2633  3051 I commit_sys_config_file: [log-files,0]
07-16 19:30:23.728  2633  3055 I commit_sys_config_file: [settings-1-0,2]
07-16 19:30:23.733  2633  3023 I am_uid_active: 10078
07-16 19:30:23.748  2633  2633 I auditd  : type=1400 audit(0.0:393): avc:  denied  { read } for  comm="SoundDecoder_2" name="u:object_r:vendor_default_prop:s0" dev="tmpfs" ino=501 scontext=u:r:system_server:s0 tcontext=u:object_r:vendor_default_prop:s0 tclass=file permissive=0
07-16 19:30:23.748  2633  2633 I auditd  : type=1400 audit(0.0:394): avc:  denied  { read } for  comm="SoundDecoder_1" name="u:object_r:vendor_default_prop:s0" dev="tmpfs" ino=501 scontext=u:r:system_server:s0 tcontext=u:object_r:vendor_default_prop:s0 tclass=file permissive=0
07-16 19:30:23.796  2633  3081 I configuration_changed: 256
07-16 19:30:23.817  2633  3124 I commit_sys_config_file: [net-policy,1]
07-16 19:30:23.812  2633  2633 I auditd  : type=1400 audit(0.0:395): avc:  denied  { read } for  comm="SoundDecoder_2" name="u:object_r:vendor_default_prop:s0" dev="tmpfs" ino=501 scontext=u:r:system_server:s0 tcontext=u:object_r:vendor_default_prop:s0 tclass=file permissive=0
07-16 19:30:23.822  2633  3053 I am_uid_running: 1037
07-16 19:30:23.833  2633  2921 I am_proc_start: [0,3462,1037,WebViewLoader-arm64-v8a,,]
07-16 19:30:23.828  2633  2633 I auditd  : type=1400 audit(0.0:396): avc:  denied  { read } for  comm="SoundDecoder_1" name="u:object_r:vendor_default_prop:s0" dev="tmpfs" ino=501 scontext=u:r:system_server:s0 tcontext=u:object_r:vendor_default_prop:s0 tclass=file permissive=0
07-16 19:30:23.846  1130  1130 I auditd  : avc:  denied  { find } for pid=3462 uid=1037 name=MiuiForceVkService scontext=u:r:shared_relro:s0:c13,c260,c512,c768 tcontext=u:object_r:miui_force_vk_service:s0 tclass=service_manager permissive=0
07-16 19:30:23.853  2633  3022 I am_proc_bound: [0,3462,WebViewLoader-arm64-v8a]
07-16 19:30:23.860  2633  2633 I auditd  : type=1400 audit(0.0:397): avc:  denied  { read } for  comm="SoundDecoder_2" name="u:object_r:vendor_default_prop:s0" dev="tmpfs" ino=501 scontext=u:r:system_server:s0 tcontext=u:object_r:vendor_default_prop:s0 tclass=file permissive=0
07-16 19:30:23.864  2633  3022 I am_uid_active: 1037
07-16 19:30:23.873  2633  3123 I netstats_mobile_sample: [0,0,0,0,0,0,0,0,1784201423873]
07-16 19:30:23.873  2633  3123 I netstats_wifi_sample: [0,0,0,0,0,0,0,0,1784201423873]
07-16 19:30:23.874  2633  3123 I netstats_mobile_sample: [0,0,0,0,0,0,0,0,1784201423874]
07-16 19:30:23.874  2633  3123 I netstats_wifi_sample: [0,0,0,0,0,0,0,0,1784201423874]
07-16 19:30:23.897  2633  3124 D TelephonyRegistry: listen oscl: mHasNotifySubscriptionInfoChangedOccurred==false no callback
07-16 19:30:23.897  2633  2687 I am_proc_died: [0,3462,WebViewLoader-arm64-v8a,-700,0]
07-16 19:30:23.898  2633  2687 I am_uid_stopped: 1037
07-16 19:30:23.892  1451  1451 I auditd  : type=1400 audit(0.0:398): avc:  denied  { read } for  comm="binder:1451_4" name="u:object_r:wifi_hal_prop:s0" dev="tmpfs" ino=669 scontext=u:r:netd:s0 tcontext=u:object_r:wifi_hal_prop:s0 tclass=file permissive=0
07-16 19:30:23.902  2633  3055 I commit_sys_config_file: [settings-0-0,2]
07-16 19:30:23.957  2633  3055 I commit_sys_config_file: [settings-2-0,2]
07-16 19:30:24.016  2376  2376 I auditd  : type=1400 audit(0.0:399): avc:  denied  { search } for  comm="BootAnimation" name="mcd" dev="dm-68" ino=698 scontext=u:r:bootanim:s0 tcontext=u:object_r:mcd_data_file:s0 tclass=dir permissive=0
07-16 19:30:24.024  2633  2633 I auditd  : type=1400 audit(0.0:400): avc:  denied  { read } for  comm="system_server" name="u:object_r:vendor_default_prop:s0" dev="tmpfs" ino=501 scontext=u:r:system_server:s0 tcontext=u:object_r:vendor_default_prop:s0 tclass=file permissive=0
07-16 19:30:24.029  2633  2633 I am_uid_running: 1073
07-16 19:30:24.030  2633  2633 D TelephonyRegistry: systemRunning register for intents
07-16 19:30:24.031  2633  2633 I ssm_user_starting: 0
07-16 19:30:24.040  2633  2921 I am_proc_start: [0,3538,1073,com.android.networkstack.process,service,{com.android.networkstack/com.android.server.NetworkStackService}]
07-16 19:30:24.036  2633  2633 I auditd  : type=1400 audit(0.0:401): avc:  denied  { read } for  comm="BluetoothManage" name="u:object_r:vendor_default_prop:s0" dev="tmpfs" ino=501 scontext=u:r:system_server:s0 tcontext=u:object_r:vendor_default_prop:s0 tclass=file permissive=0
07-16 19:30:24.041  2633  3086 I am_uid_running: 1002
07-16 19:30:24.051  2633  2921 I am_proc_start: [0,3548,1002,com.android.bluetooth,service,{com.android.bluetooth/com.android.bluetooth.btservice.AdapterService}]
07-16 19:30:24.055  2633  2633 I um_user_visibility_changed: [0,1]
07-16 19:30:24.056  2633  2633 I am_uid_running: 1068
07-16 19:30:24.057  2633  2633 I am_uid_running: 1001
07-16 19:30:24.066  2633  2633 I wm_task_created: 2
07-16 19:30:24.066  2633  2633 I wm_task_windowing_mode_changed: [2,0,1]
07-16 19:30:24.067  2633  2633 I wm_task_moved: [2,1,0,1,2147483647]
07-16 19:30:24.069  2633  2633 I wm_task_moved: [1,1,0,1,0]
07-16 19:30:24.069  2633  2633 I wm_task_to_front: [0,2,0]
07-16 19:30:24.069  2633  2633 I wm_create_task: [0,2,1,0]
07-16 19:30:24.069  2633  2633 I wm_create_activity: [0,154202804,2,com.miui.home/.launcher.Launcher,android.intent.action.MAIN,NULL,NULL,268435712]
07-16 19:30:24.070  2633  2633 I wm_task_moved: [1,1,0,1,0]
07-16 19:30:24.070  2633  2633 I wm_task_moved: [2,1,0,1,2147483647]
07-16 19:30:24.071  2633  2633 I uc_send_user_broadcast: [0,android.intent.action.USER_STARTED]
07-16 19:30:24.071  2633  2633 I uc_send_user_broadcast: [0,android.intent.action.USER_STARTING]
07-16 19:30:24.072  2633  2633 I uc_send_user_broadcast: [0,android.intent.action.USER_FOREGROUND]
07-16 19:30:24.072  2633  2633 I uc_send_user_broadcast: [999,android.intent.action.USER_FOREGROUND]
07-16 19:30:24.072  2633  2633 I uc_send_user_broadcast: [0,android.intent.action.USER_SWITCHED]
07-16 19:30:24.073  2633  3022 I am_drop_process: 3538
07-16 19:30:24.074  2633  2904 I am_uid_running: 10119
07-16 19:30:24.075  2633  3024 I am_proc_bound: [0,3548,com.android.bluetooth]
07-16 19:30:24.077  2633  2921 I am_proc_start: [0,3578,1073,com.android.networkstack.process,added application,com.android.networkstack.process]
07-16 19:30:24.087  2633  3023 I am_proc_bound: [0,3578,com.android.networkstack.process]
07-16 19:30:24.089  2633  3023 I am_uid_active: 1073
07-16 19:30:24.095  2633  2921 I am_proc_start: [0,3610,1068,com.android.se,added application,com.android.se]
07-16 19:30:24.103  2633  2921 I am_proc_start: [0,3634,1001,com.android.phone,added application,com.android.phone]
07-16 19:30:24.113  2633  3484 I am_proc_bound: [0,3610,com.android.se]
07-16 19:30:24.116  2633  3484 I am_uid_active: 1068
07-16 19:30:24.117  2633  2687 I am_proc_bound: [0,3634,com.android.phone]
07-16 19:30:24.119  2633  2687 I am_uid_active: 1001
07-16 19:30:24.119  2633  2921 I am_proc_start: [0,3668,1000,com.android.systemui,added application,com.android.systemui]
07-16 19:30:24.124  2633  2921 I am_proc_start: [0,3342,10119,com.miui.home,top-activity,{com.miui.home/com.miui.home.launcher.Launcher}]
07-16 19:30:24.127  2633  2917 I netstats_mobile_sample: [0,0,0,0,0,0,0,0,1784201424127]
07-16 19:30:24.127  2633  2917 I netstats_wifi_sample: [0,0,0,0,0,0,0,0,1784201424127]
07-16 19:30:24.129  1130  1130 I auditd  : avc:  denied  { find } for pid=3578 uid=1073 name=HyperOSCustFeatureResolve scontext=u:r:network_stack:s0 tcontext=u:object_r:hyperos_cust_feature_resolve_service:s0 tclass=service_manager permissive=0
07-16 19:30:24.129  1130  1130 I auditd  : avc:  denied  { find } for pid=3578 uid=1073 name=HyperOSCustFeatureResolve scontext=u:r:network_stack:s0 tcontext=u:object_r:hyperos_cust_feature_resolve_service:s0 tclass=service_manager permissive=0
07-16 19:30:24.144  2633  3023 I am_proc_bound: [0,3668,com.android.systemui]
07-16 19:30:24.149  1130  1130 I auditd  : avc:  denied  { find } for pid=3610 uid=1068 name=HyperOSCustFeatureResolve scontext=u:r:secure_element:s0:c44,c260,c512,c768 tcontext=u:object_r:hyperos_cust_feature_resolve_service:s0 tclass=service_manager permissive=0
07-16 19:30:24.150  1130  1130 I auditd  : avc:  denied  { find } for pid=3610 uid=1068 name=HyperOSCustFeatureResolve scontext=u:r:secure_element:s0:c44,c260,c512,c768 tcontext=u:object_r:hyperos_cust_feature_resolve_service:s0 tclass=service_manager permissive=0
07-16 19:30:24.156  2633  3484 I am_uid_active: 1002
07-16 19:30:24.169  2633  3055 I commit_sys_config_file: [settings-2-0,1]
07-16 19:30:24.181  1130  1130 I auditd  : avc:  denied  { find } for pid=3578 uid=1073 name=HyperOSCustFeatureResolve scontext=u:r:network_stack:s0 tcontext=u:object_r:hyperos_cust_feature_resolve_service:s0 tclass=service_manager permissive=0
07-16 19:30:24.181  3578  3578 W CarrierConfigManager: Error getting config for subId -1 ICarrierConfigLoader is null
07-16 19:30:24.187  2633  3023 I am_proc_bound: [0,3342,com.miui.home]
07-16 19:30:24.192  2633  3023 I am_uid_active: 10119
07-16 19:30:24.195  2633  2917 D TelephonyRegistry: listen oscl: mHasNotifySubscriptionInfoChangedOccurred==false no callback
07-16 19:30:24.207  2633  2633 I notification_cancel_all: [1000,2633,android,0,0,0,20,NULL]
07-16 19:30:24.207  2633  2633 I notification_cancel_all: [1000,2633,android,0,0,0,20,NULL]
07-16 19:30:24.207  2633  2633 I notification_cancel_all: [1000,2633,android,0,0,0,20,NULL]
07-16 19:30:24.207  2633  2633 I notification_cancel_all: [1000,2633,android,0,0,0,20,NULL]
07-16 19:30:24.218  2633  2633 I notification_enqueue: [1000,2633,android,19,NULL,-1,Notification(channel=PHYSICAL_KEYBOARD shortcut=null contentView=null vibrate=null sound=null defaults=0 flags=AUTO_CANCEL|CAN_COLORIZE color=0x00000000 vis=PRIVATE focusType=null),0,1]
07-16 19:30:24.218  2633  2633 I notification_enqueue: [1000,2633,android,19,NULL,-1,Notification(channel=PHYSICAL_KEYBOARD shortcut=null contentView=null vibrate=null sound=null defaults=0 flags=AUTO_CANCEL|CAN_COLORIZE color=0x00000000 vis=PRIVATE focusType=null),0,1]
07-16 19:30:24.224  2633  2633 D HyperTelecommFactory: make MiTelecommImpl
07-16 19:30:24.226  2633  2633 D HyperTelecommFactory: make MiuiAsyncRingtonePlayer
07-16 19:30:24.226  2633  2688 D TelephonyRegistry: listen oscl: mHasNotifySubscriptionInfoChangedOccurred==false no callback
07-16 19:30:24.230  2633  2633 D HyperTelecommFactory: make MiuiMissedCallNotifierImpl
07-16 19:30:24.236  2633  3055 I commit_sys_config_file: [settings-0-0,1]
07-16 19:30:24.238  2633  2633 D HyperTelecommFactory: make MiuiRinger
07-16 19:30:24.243  2633  2633 D HyperTelecommFactory: make MiuiCallsManager
07-16 19:30:24.243  2633  2633 D FeatureConfiguration: Checking feature: FEATURE_VONR
07-16 19:30:24.243  2633  2633 D FeatureConfiguration: Feature FEATURE_VONR build is supported, featureSupported=false
07-16 19:30:24.244  2633  2633 D FeatureConfiguration: Checking feature: FEATURE_GLOBAL_CRBT
07-16 19:30:24.244  2633  2633 D FeatureConfiguration: Feature FEATURE_GLOBAL_CRBT build is not supported, featureSupported=false
07-16 19:30:24.244  2633  2633 D FeatureConfiguration: Checking feature: FEATURE_FROM_APPLE_RELAY_CALL
07-16 19:30:24.244  2633  2633 D FeatureConfiguration: Feature FEATURE_FROM_APPLE_RELAY_CALL build is supported, featureSupported=false
07-16 19:30:24.244  2633  2633 D FeatureConfiguration: Checking feature: FEATURE_FROM_APPLE_RELAY_CALL
07-16 19:30:24.244  2633  2633 D FeatureConfiguration: Feature FEATURE_FROM_APPLE_RELAY_CALL build is supported, featureSupported=false
07-16 19:30:24.252  2633  2633 I sysui_multi_action: [757,1501,758,1,793,453,794,0,795,453,796,19,806,android,857,PHYSICAL_KEYBOARD,858,2,947,0,1500,0]
07-16 19:30:24.252  2633  2633 I sysui_multi_action: [757,804,799,note_interruptive,801,0,802,1]
07-16 19:30:24.260  2633  2633 I notification_cancel_all: [1000,2633,com.android.server.telecom,0,0,0,20,NULL]
07-16 19:30:24.260  2633  2633 I notification_cancel_all: [1000,2633,com.android.server.telecom,0,0,0,20,NULL]
07-16 19:30:24.264  3634  3634 W TelephonyComponentFactory: getValidatedPaths: com.mediatek.internal.telephony.MtkTelephonyComponentFactory ,/system_ext/framework/mediatek-telephony-common.jar
07-16 19:30:24.264  3634  3634 D TelephonyComponentFactory: XiaoMi debug mJarPath: /system_ext/framework/mediatek-telephony-common.jar
07-16 19:30:24.264  3634  3634 W TelephonyComponentFactory: StructStatVfs: 4097 ,1
07-16 19:30:24.264  3634  3634 D TelephonyComponentFactory: validated paths: /system_ext/framework/mediatek-telephony-common.jar
07-16 19:30:24.265  2633  2633 D TelephonyRegistry: notifyCellLocationForSubscriber: subId=2147483647 cellIdentity=null
07-16 19:30:24.266  2633  2633 I notification_enqueue: [1000,2633,android,32,NULL,-1,Notification(channel=USB shortcut=null contentView=null vibrate=null sound=null tick defaults=0 flags=ONGOING_EVENT|CAN_COLORIZE color=0x00000000 vis=PUBLIC focusType=null),0,1]
07-16 19:30:24.260  3342  3342 I auditd  : type=1400 audit(0.0:402): avc:  denied  { read } for  comm="com.miui.home" name="u:object_r:qemu_sf_lcd_density_prop:s0" dev="tmpfs" ino=353 scontext=u:r:platform_app:s0:c512,c768 tcontext=u:object_r:qemu_sf_lcd_density_prop:s0 tclass=file permissive=0 app=com.miui.home
07-16 19:30:24.268  2633  2633 I sysui_multi_action: [757,1501,758,1,793,7,794,0,795,7,796,32,806,android,857,USB,858,3,947,0,1500,0]
07-16 19:30:24.268  2633  2633 I sysui_multi_action: [757,804,799,note_interruptive,801,0,802,1]
07-16 19:30:24.271  3634  3634 W TelephonyComponentFactory: getValidatedPaths: com.mediatek.internal.telephony.MtkTelephonyComponentFactory ,/system_ext/framework/mediatek-telephony-common.jar
07-16 19:30:24.271  3634  3634 D TelephonyComponentFactory: XiaoMi debug mJarPath: /system_ext/framework/mediatek-telephony-common.jar
07-16 19:30:24.271  3634  3634 W TelephonyComponentFactory: StructStatVfs: 4097 ,1
07-16 19:30:24.271  3634  3634 D TelephonyComponentFactory: Total components injected: 26
07-16 19:30:24.272  3634  3634 D MtkTelephonyComponentFactory: make MtkTelephonyDevController
07-16 19:30:24.272  3634  3634 D TDC     : updateOrInsert: inserting: Modem { uuid=modem, state=0, rilModel=0, rat={}, maxActiveVoiceCall=1, maxActiveDataCall=1, maxStandby=1 }
07-16 19:30:24.272  3634  3634 D TDC     : updateOrInsert: inserting: Sim { uuid=sim, modemUuid=modem, state=0 }
07-16 19:30:24.272  3634  3634 D TDC     : MtkTelephonyDevController constructor
07-16 19:30:24.280  3634  3634 D MetricsCollector: registered
07-16 19:30:24.284  3634  3634 D MtkTelephonyComponentFactory: makeDefaultPhoneNotifier mtk
07-16 19:30:24.284  3634  3634 D HyperTelephonyCommonProxyFactory: HyperTelephonyCommonProxyFactory instance created
07-16 19:30:24.284  3634  3634 D HyperTelephonyCommonProxyFactory: make MiuiDefaultPhoneNotifierImpl
07-16 19:30:24.287  3634  3634 D MtkPhoneNotifr: constructor
07-16 19:30:24.287  3634  3634 D MtkTelephonyRegistryEx: publish: com.mediatek.internal.telephony.MtkTelephonyRegistryEx@6446d0a
07-16 19:30:24.288  3634  3634 D CdmaSSM : subscriptionSource from settings: 0
07-16 19:30:24.288  3634  3634 I PhoneFactory: Cdma Subscription set to 0
07-16 19:30:24.288  3634  3634 I PhoneFactory: Network Mode set to 0
07-16 19:30:24.288  3634  3634 D RILJ    : RIL: init allowedNetworkTypes=50055 cdmaSubscription=0) [PHONEnull]
07-16 19:30:24.296  3634  3634 I MtkRILJ : getRadioServiceProxy wait for MtkRIL
07-16 19:30:24.296  3634  3634 I MtkRILJ : canMakeRequest wait for MtkRIL [PHONE0]
07-16 19:30:24.297  3634  3634 I MtkRILJ : getRadioProxy wait for MtkRIL
07-16 19:30:24.297  3634  3634 D RILJ    : HAL version of RADIO: -1.-1 [PHONE0]
07-16 19:30:24.297  3634  3634 I MtkRILJ : getRadioServiceProxy wait for MtkRIL
07-16 19:30:24.297  3634  3634 D RILJ    : HAL version of DATA: -2.-2 [PHONE0]
07-16 19:30:24.297  3634  3634 I MtkRILJ : getRadioServiceProxy wait for MtkRIL
07-16 19:30:24.297  3634  3634 D RILJ    : HAL version of MESSAGING: -2.-2 [PHONE0]
07-16 19:30:24.297  3634  3634 I MtkRILJ : getRadioServiceProxy wait for MtkRIL
07-16 19:30:24.297  3634  3634 D RILJ    : HAL version of MODEM: -2.-2 [PHONE0]
07-16 19:30:24.297  3634  3634 I MtkRILJ : getRadioServiceProxy wait for MtkRIL
07-16 19:30:24.297  3634  3634 D RILJ    : HAL version of NETWORK: -2.-2 [PHONE0]
07-16 19:30:24.297  3634  3634 I MtkRILJ : getRadioServiceProxy wait for MtkRIL
07-16 19:30:24.297  3634  3634 D RILJ    : HAL version of SIM: -2.-2 [PHONE0]
07-16 19:30:24.297  3634  3634 I MtkRILJ : getRadioServiceProxy wait for MtkRIL
07-16 19:30:24.297  3634  3634 D RILJ    : HAL version of VOICE: -2.-2 [PHONE0]
07-16 19:30:24.297  3634  3634 I MtkRILJ : getRadioServiceProxy wait for MtkRIL
07-16 19:30:24.297  3634  3634 D RILJ    : HAL version of IMS: -2.-2 [PHONE0]
07-16 19:30:24.297  3634  3634 D TelephonyCommonProxyFactory: IHyperInterface, make IMiuiRadioController
07-16 19:30:24.297  3634  3634 D HyperTelephonyCommonProxyFactory: make MiuiRadioControllerImpl
07-16 19:30:24.298  3634  3634 D FeatureConfiguration: Checking feature: FEATURE_RADIO_STALL_DETECT
07-16 19:30:24.298  3634  3634 D FeatureConfiguration: Feature FEATURE_RADIO_STALL_DETECT build is supported, featureSupported=false
07-16 19:30:24.299  3634  3634 D MtkRILJ : constructor: sub = 0
07-16 19:30:24.300  3634  3634 E RILJ    : Unable to complete getHardwareConfig because service MODEM is not available. [PHONE0]
07-16 19:30:24.301  3634  3634 D MtkRILJ : getRilOp
07-16 19:30:24.301  3634  3634 D MtkRILJ : mMtkRilOp init fail, because OM load
07-16 19:30:24.307  3634  3634 I MtkTelephonyComponentFactory: miTeleJarLoader = dalvik.system.DexClassLoader[DexPathList[[zip file "/system_ext/framework/xiaomi-telephony-common.jar"],nativeLibraryDirectories=[/system/lib64, /system_ext/lib64]]]
07-16 19:30:24.309  3634  3634 I MtkTelephonyComponentFactory: miTeleClass = class com.xiaomi.internal.telephony.XiaomiTelephonyComponentFactory
07-16 19:30:24.309  3634  3634 I MtkTelephonyComponentFactory: makeMtkLegacy = public static void com.xiaomi.internal.telephony.XiaomiTelephonyComponentFactory.makeMtkLegacy(android.content.Context,int,com.android.internal.telephony.CommandsInterface[])
07-16 19:30:24.310  3634  3634 D ModemTelephonyLegacy: MTK ModemTelephonyLegacy make start for miui
07-16 19:30:24.310  3634  3634 W ModemTelephonyLegacy: Unknown SAR type: -1
07-16 19:30:24.310  3634  3634 D ModemTelephonyLegacy: MTK ModemTelephonyLegacy make end
07-16 19:30:24.311  3634  3634 I MtkTelephonyComponentFactory: XiaomiTelephonyComponentFactory.makeMtkLegacy ok
07-16 19:30:24.313  3634  3634 D MtkImsManager: [-1] createMtkImsService binder is null
07-16 19:30:24.313  3634  3634 W FeatureConnector: [InstanceManager, -1] connect: not supported.
07-16 19:30:24.313  3634  3821 I ImsManager: IM[-1] connectionUnavailable, reason: 2
07-16 19:30:24.313  3634  3634 W CarrierConfigManager: Error getting config for subId -1 ICarrierConfigLoader is null
07-16 19:30:24.313  3634  3634 W CarrierConfigManager: Error getting config for subId -1 ICarrierConfigLoader is null
07-16 19:30:24.313  3634  3634 D ImsManager: IM[-1] getWfcMode - setting=2
07-16 19:30:24.314  3634  3634 D MtkImsManager: [0] createMtkImsService binder is null
07-16 19:30:24.314  3634  3634 W FeatureConnector: [InstanceManager, 0] connect: not supported.
07-16 19:30:24.314  3634  3823 I ImsManager: IM[0] connectionUnavailable, reason: 2
07-16 19:30:24.314  3634  3634 D RadioManager: [RadioManager] Initialize RadioManager under airplane mode:0 wifi only mode:2 wifi mode: falsephoneCount:1
07-16 19:30:24.314  3634  3634 D RadioManager: [RadioManager] Convert phoneCount 1 into bitmap 1
07-16 19:30:24.316  3634  3634 D ImsSwitchController: Initialize ImsSwitchController enter
07-16 19:30:24.317  3634  3634 D RadioManager: [RadioManager] Not BSP Package, register intent!!!
07-16 19:30:24.318  3634  3634 D RatConfig: getMaxRat: initial  0
07-16 19:30:24.318  3634  3634 D RatConfig: getActiveRatConfig: 
07-16 19:30:24.318  3634  3828 I RadioManager: PowerIdleState: enter
07-16 19:30:24.319  3634  3634 D TelephonyComponentFactory: makeRadioConfig
